year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2013,Wamberal 132_11kV,8-Jul-12,MW,8.60037,9.57691,9.10739,8.33985,7.80339,7.75858,8.02365,7.51703,6.88358,6.44561,6.08604,5.50045,5.12293,4.87212,4.60888,4.46059,4.36365,4.32098,4.17823,4.24396,4.25196,4.30226,4.24396,4.3693,4.40486,4.59811,4.79473,5.13376,5.08315,5.38945,5.76012,6.01873,6.2824,6.64021,6.87358,7.06772,6.95592,6.88876,6.95869,6.8811,6.48282,6.30066,6.04522,5.75106,5.47636,5.44447,5.23279,5.2183,5.19546,5.18574,5.24687,5.12207,4.9758,4.88698,4.89938,4.80399,4.69939,4.6953,4.72402,4.72788,4.85606,5.11435,5.34424,5.50443,6.18529,6.56396,7.2582,7.85355,8.48711,9.38723,10.17507,10.60481,10.72258,10.7301,10.60101,10.46343,10.23088,10.01131,9.80606,9.70189,10.2518,9.81683,9.94335,9.35785,9.60215,8.96558,8.35874,8.01259,7.77107,8.60489,8.83986,8.29535,8.88199,8.29041,8.9362,8.49897
2013,Wamberal 132_11kV,9-Jul-12,MW,8.14474,9.08287,8.56882,7.7715,7.42095,7.26714,7.73972,7.32567,6.81114,6.37159,5.8933,5.61011,5.11996,4.81585,4.51506,4.34407,4.22178,4.2954,4.33329,4.37725,4.58239,4.69679,4.89553,5.13973,5.52978,6.09381,6.40449,6.63178,6.36196,6.76627,7.22313,7.41987,7.66822,7.61878,7.32579,7.18198,6.95226,6.71123,6.46105,6.27306,5.98327,5.84643,5.57642,5.30077,5.08355,4.8576,4.74683,4.75838,4.73674,4.65549,4.58039,4.49551,4.37179,4.35187,4.42963,4.35813,4.35827,4.38371,4.38662,4.37682,4.57304,4.67395,4.78315,5.1952,5.72971,6.19792,6.66324,7.26708,7.97487,9.26846,10.21105,10.69463,10.92015,11.05541,11.02706,10.88468,10.67308,10.31256,10.14377,9.87247,10.36603,9.85573,9.95881,9.45257,9.72341,9.01708,8.42101,7.86587,7.69248,8.48706,8.74544,8.08884,8.70594,8.09147,8.7773,8.30318
2013,Wamberal 132_11kV,10-Jul-12,MW,7.96904,8.95538,8.34119,7.5653,7.20015,7.05483,7.65181,7.1135,6.45336,5.99781,5.68264,5.25371,4.98338,4.62691,4.45947,4.2898,4.18223,4.14107,4.0676,4.29511,4.32112,4.54878,4.68344,4.89627,5.29837,5.63095,6.04694,6.67999,5.51472,5.91148,6.16446,6.29975,6.35068,6.28749,6.13891,6.01404,5.91033,5.66507,5.52,5.35673,5.38062,5.28466,5.21804,4.95228,4.66515,4.45073,4.35559,4.41523,4.53469,4.36416,4.39357,4.27171,4.04816,4.04725,3.91176,3.90959,3.88538,4.08963,4.0694,4.17971,4.42995,4.67447,4.84,5.02767,5.43701,5.92079,6.23939,6.67865,7.09421,7.94689,11.13697,9.60492,9.7513,9.9172,9.84235,9.62927,9.44488,9.13888,8.95295,8.72152,9.13871,8.63195,8.62829,8.18429,8.55545,7.88433,7.37054,6.85115,6.93954,7.87621,8.18095,7.47771,7.97358,7.46911,8.07598,7.63912
2013,Wamberal 132_11kV,11-Jul-12,MW,7.38169,8.40989,8.0434,7.2828,6.8881,6.77227,7.27491,6.79593,6.29163,5.79362,5.34276,5.05171,4.5917,4.17991,4.10778,4.11852,4.06491,3.99715,3.96103,4.06734,4.16439,4.25567,4.30309,4.66481,4.96917,5.37608,5.83983,5.97575,5.37202,5.73769,6.10261,6.2099,6.10727,6.07818,6.01753,5.86215,5.64272,5.60351,5.40889,5.10092,4.94731,4.87372,4.9003,4.95883,4.70545,4.55795,4.67833,4.54175,4.35922,4.50082,4.27242,4.24421,4.11598,4.0794,4.11535,4.10232,3.96108,3.89004,3.88386,3.99615,4.06088,4.21241,4.35193,4.55547,4.78747,5.14568,5.67713,6.31692,6.9582,7.9811,8.62758,8.92208,9.02743,9.15403,9.22742,9.30338,9.24051,9.03354,8.7461,8.67962,9.28792,8.82052,8.80665,8.3702,8.67622,8.06563,7.67273,7.27903,7.3451,8.20144,8.43404,7.67936,8.29969,7.84286,8.47257,7.77064
2013,Wamberal 132_11kV,12-Jul-12,MW,7.48988,8.56682,8.01153,7.28806,6.83229,6.81891,7.32338,6.76575,6.2283,5.66981,5.43295,4.93294,4.73969,4.3617,4.16679,4.11658,3.98675,3.99018,3.81973,3.84351,4.13341,4.27874,4.46842,4.7839,5.01759,5.41512,5.70534,5.95649,5.6302,5.90067,6.25414,6.59997,6.61029,6.61146,6.50174,6.38603,6.20544,6.19752,6.1642,6.08389,6.12113,5.97955,5.95389,5.80676,5.9368,5.94606,6.01722,6.08146,6.03505,5.86958,5.89053,5.84271,5.87072,5.63652,5.33384,5.308,5.33364,5.29477,5.41412,5.47108,5.41975,5.59851,5.79093,5.96749,6.04794,6.31249,6.65475,7.21887,7.71057,8.56453,9.23062,9.43147,9.67397,9.6042,9.67231,9.46751,9.22082,9.06589,8.93417,8.71775,9.25374,8.79945,8.93394,8.40818,8.80851,8.34202,7.86152,7.36925,7.4417,8.46737,8.66462,7.89368,8.51169,8.0079,8.64144,8.06369
2013,Wamberal 132_11kV,13-Jul-12,MW,7.69354,8.75461,8.07535,7.37071,6.84417,6.76964,7.28074,6.68602,6.12479,5.78244,5.22261,4.95123,4.58236,4.36285,4.15391,3.96103,3.94471,3.92539,3.88386,3.90658,4.17091,4.24293,4.4621,4.60405,4.85806,5.1383,5.47096,5.64292,5.34996,5.75001,6.02982,5.98752,6.30115,6.3261,6.26843,6.21595,6.27754,6.3555,6.43853,6.31467,6.24785,6.15951,6.01542,5.76084,5.53541,5.21212,5.23553,5.32275,5.23344,4.84723,4.57164,4.46553,4.43524,4.46479,4.54801,4.42395,4.28102,4.1694,4.24896,4.4088,4.424,4.65521,4.68121,4.95483,5.23827,5.40437,5.91725,6.32524,6.80202,7.66287,8.10656,8.46419,8.591,8.68159,8.46314,8.36345,8.02917,7.85409,7.78016,7.57888,8.048,7.62975,7.99299,7.4349,7.77719,7.35871,7.09372,6.89322,6.89124,7.9426,8.42184,7.78199,8.46585,8.10993,8.74924,8.22725
2013,Wamberal 132_11kV,14-Jul-12,MW,7.78202,8.78093,8.1444,7.29663,7.0386,6.95166,7.46079,6.83069,6.29317,5.81854,5.33281,5.01682,4.67373,4.29906,4.22621,4.06391,4.06391,3.98412,3.91353,3.98103,3.98538,4.0766,4.08312,4.13301,4.17077,4.42743,4.67301,4.90807,4.63217,5.03331,5.45753,5.77158,5.93917,6.09024,6.07346,6.09941,6.06397,6.02025,5.85609,5.62646,5.47699,5.36288,5.40609,5.15114,4.92962,4.91876,4.84114,4.95488,4.90253,4.74935,4.57736,4.49162,4.36968,4.31752,4.36345,4.34887,4.28491,4.33244,4.35204,4.39674,4.45701,4.62769,4.78084,4.93711,5.28851,5.62317,6.11516,6.5613,6.95983,7.91194,8.5852,8.91688,9.05298,9.26909,9.14397,8.95146,8.74833,8.54322,8.48809,8.3672,8.85024,8.49343,8.62758,8.33299,8.63172,8.09456,7.76076,7.52018,7.45496,8.499,8.9783,8.32722,8.94692,8.6455,9.35188,8.76747
2013,Wamberal 132_11kV,15-Jul-12,MW,8.45505,9.47417,8.85024,7.99167,7.5942,7.44467,7.82729,7.26806,6.66493,6.23547,5.55953,5.22135,4.96597,4.66121,4.54895,4.31701,4.16679,4.11695,4.11421,4.11175,4.06348,4.01247,4.07854,4.20609,4.34001,4.56381,4.94442,5.12201,4.82931,5.25919,5.68816,6.11481,6.41115,6.80971,6.86669,6.8823,6.85163,6.77358,6.5613,6.47399,6.43155,6.29849,6.05877,5.88821,5.66167,5.43344,5.27297,5.11213,5.05391,4.85715,4.68256,4.69996,4.62,4.49339,4.46664,4.60134,4.65435,4.54152,4.46573,4.52612,4.56498,4.85017,5.00358,5.33475,5.73074,6.12859,6.83286,7.40621,8.03794,9.11205,9.89837,10.37812,10.55859,10.69906,10.81635,10.57514,10.36906,10.05335,9.74916,9.53387,10.14972,9.77288,9.93629,9.45517,9.72624,9.0484,8.4926,7.89082,7.77299,8.62084,8.84315,8.22207,8.79054,8.20699,8.87416,8.42164
2013,Wamberal 132_11kV,16-Jul-12,MW,8.06958,9.06812,8.67165,7.82414,7.50675,7.33976,7.77313,7.21273,6.86212,6.31784,5.88375,5.36185,4.9999,4.64566,4.49399,4.37885,4.2904,4.21824,4.32469,4.43669,4.56673,4.68487,4.9494,5.24159,5.82148,6.50209,7.12851,7.46954,7.0422,7.43413,7.68951,7.78645,7.70371,7.5415,7.19301,6.9434,6.79413,6.46093,6.29649,6.09795,5.87921,5.69645,5.49931,5.24367,5.02107,4.95786,4.88652,4.87947,4.6711,4.54609,4.57833,4.49485,4.55261,4.35524,4.36319,4.35724,4.26711,4.34684,4.31475,4.42112,4.65055,4.53858,4.66781,5.02613,5.20043,5.60671,6.16205,6.827,7.63398,8.79545,9.84864,10.54068,10.85567,10.91563,10.8465,10.79091,10.62398,10.36915,10.05592,10.02014,10.48623,9.97541,10.16629,9.74221,9.8074,9.16146,8.57674,7.90599,7.58117,8.38177,8.58786,7.83966,8.37349,7.83106,8.54907,8.05883
2013,Wamberal 132_11kV,17-Jul-12,MW,7.73458,8.63341,8.13834,7.51635,7.08698,7.09118,7.61523,7.08092,6.52858,5.96137,5.65107,5.24319,4.91633,4.66921,4.37302,4.0712,4.21824,4.12778,4.18143,4.21824,4.40266,4.63332,4.87341,5.05708,5.75669,6.4848,7.21679,7.92154,7.62475,8.16234,8.35368,8.24785,7.95272,7.62449,7.27146,7.02491,6.66524,6.25742,6.07246,5.86249,5.62043,5.28183,5.29037,5.03813,4.8059,4.82011,4.60019,4.50025,4.41074,4.29517,4.33335,4.24396,4.24396,4.24396,4.12327,4.10432,4.0756,4.01598,4.04248,4.00261,4.08963,4.21626,4.46699,4.6997,5.01453,5.41901,5.82628,6.32441,6.96804,8.09804,9.06801,9.69414,10.09647,10.25675,10.36071,10.35283,10.13991,9.85435,9.64764,9.47691,10.04315,9.45597,9.64299,9.10979,9.41481,8.7487,8.23202,7.56213,7.23065,8.1604,8.3217,7.66862,8.13002,7.63138,8.37963,7.89733
2013,Wamberal 132_11kV,18-Jul-12,MW,7.54436,8.71126,8.1117,7.44167,6.9398,6.73809,7.30512,6.76804,6.39972,6.03231,5.59951,5.20604,4.84729,4.56027,4.31955,4.19252,4.1241,4.20089,4.14107,4.19023,4.2563,4.5759,4.70693,5.04119,5.5184,6.24968,7.04028,7.78465,7.18844,7.81908,7.84972,7.54264,7.39074,7.03951,6.66296,6.68539,6.41964,6.2221,6.01082,5.78093,5.55618,5.10001,4.87321,4.72031,4.56836,4.53558,4.39357,4.2421,4.19366,4.19297,4.27808,4.43189,4.44555,4.1433,4.0103,3.99518,3.93914,3.98872,3.96877,3.96514,3.9193,4.09683,4.33355,4.5286,4.93648,5.31852,5.67473,6.10621,6.7382,7.69794,8.45496,9.11196,9.51364,9.58911,9.49563,9.55591,9.44816,9.24514,9.03826,8.86744,9.41836,8.95226,9.07967,8.59329,9.1278,8.53353,7.97404,7.42481,7.33916,8.31921,8.50395,7.75915,8.28346,7.68271,8.34391,7.82131
2013,Wamberal 132_11kV,19-Jul-12,MW,7.50949,8.54599,7.91085,7.2291,6.78633,6.64249,7.18678,6.79628,6.3401,5.84803,5.40403,5.08418,4.66178,4.36365,4.26731,4.14547,4.1195,4.1347,4.19252,4.30797,4.51934,4.64875,4.77121,5.11393,5.63506,6.20652,7.06455,7.85078,7.38732,8.05203,8.19504,8.05066,7.807,7.29804,6.89096,6.59022,6.37537,6.12956,5.81717,5.67776,5.42812,5.26214,5.11355,5.13545,5.37239,5.60408,5.73474,5.79022,5.55164,5.71371,5.82031,5.97098,6.10867,6.09358,5.82951,5.53855,5.50983,5.46513,5.4597,5.33144,5.42003,5.37568,5.43267,5.70731,6.04131,6.4535,6.90962,7.5393,8.20613,9.19376,10.08707,10.73893,11.19667,11.25663,11.02251,11.12054,11.00097,10.75985,10.43568,10.30782,10.80686,10.37663,10.53825,9.96873,10.16261,9.55734,8.9875,8.28598,8.15752,8.98384,9.27129,8.43099,8.89545,8.30667,8.95784,8.35382
2013,Wamberal 132_11kV,20-Jul-12,MW,8.04337,8.98093,8.50921,7.66962,7.25857,6.98401,7.59191,7.11202,6.65515,6.06546,5.81602,5.35373,5.06703,4.82079,4.56244,4.51451,4.47545,4.47545,4.47545,4.49679,4.71882,4.95774,5.10095,5.4485,5.93885,6.65847,7.44056,8.10676,7.74898,8.37077,8.5848,8.56142,8.54547,8.23213,7.86075,7.48037,7.30695,7.04074,6.68962,6.41072,6.45813,6.16803,5.91922,5.64958,5.40489,5.32992,5.29323,5.27585,5.12424,5.2201,5.02379,5.03805,4.99141,4.88878,4.79802,4.83974,4.80036,4.71719,4.65792,4.66415,4.86035,4.91813,5.16697,5.3383,5.62883,6.03877,6.64046,7.32361,7.89125,9.07152,9.93666,10.29078,10.51773,10.71821,10.60926,10.38218,10.17269,9.91686,9.72078,9.57268,10.16349,9.59392,9.74693,9.16335,9.32113,8.6944,8.43241,7.79831,7.74941,8.7218,9.00731,8.25923,8.82875,8.3776,9.12002,8.46651
2013,Wamberal 132_11kV,21-Jul-12,MW,8.01551,8.97344,8.35399,7.65753,7.16637,7.03568,7.60028,7.06732,6.55041,5.9883,5.62363,5.23816,4.87272,4.75952,4.37176,4.3054,4.18268,4.09992,4.00318,4.11535,4.00904,4.08963,4.13913,4.32361,4.32672,4.66787,5.00375,5.3832,5.19372,5.61128,5.95051,6.2319,6.37943,6.58919,6.97435,6.86104,6.85832,6.89685,6.94511,6.86509,6.80919,6.76884,6.68779,6.4435,6.39274,6.40806,6.28323,6.17,6.1868,6.12587,6.07729,5.6869,5.47571,5.52369,5.8594,6.20801,6.27923,6.38808,6.38171,6.3768,6.57845,6.76687,6.81851,7.15191,7.45911,7.57151,7.94597,8.26606,8.58906,9.41275,10.23382,10.51927,10.55294,10.45674,10.23563,9.94055,9.67508,9.38846,9.15775,9.039,9.54902,8.98839,9.02245,8.55276,8.89731,8.44519,8.15469,7.72729,7.72746,8.71034,9.11714,8.52744,9.16495,8.52978,9.12225,8.56199
2013,Wamberal 132_11kV,22-Jul-12,MW,8.07309,9.11739,8.57597,7.77024,7.3954,7.24891,7.81917,7.25194,6.83697,6.24436,5.75509,5.34996,5.03399,4.81065,4.52472,4.28202,4.16714,4.16679,4.14193,4.03105,4.0391,4.16474,4.24439,4.29471,4.46139,4.60434,4.69705,4.99155,4.70248,5.01073,5.33713,5.93725,6.34567,6.84809,7.00056,7.09384,7.07,7.19678,7.11287,7.33087,7.64281,7.24354,7.09921,7.11859,6.91628,6.52844,6.57636,6.40303,6.31064,6.0193,6.30472,6.10858,6.26402,6.34193,6.27386,6.22653,6.09004,6.43064,6.41512,6.27591,6.59714,6.78496,6.91474,7.24408,7.38446,7.76356,8.01585,8.58217,9.10407,9.94878,10.51015,10.91194,11.02023,11.04412,10.85596,10.65422,10.42788,10.15358,9.99971,9.70252,10.24589,9.66685,9.74058,9.15966,9.43842,8.6367,8.16309,7.69982,7.52612,8.50335,8.75961,8.03014,8.68717,8.12565,8.82326,8.14337
2013,Wamberal 132_11kV,23-Jul-12,MW,7.84866,8.93757,8.32845,7.64478,7.1668,7.00462,7.62209,7.07772,6.58139,6.164,5.6825,5.13859,4.91087,4.58819,4.28774,4.20063,4.06391,4.06391,4.00501,4.14733,4.39828,4.42983,4.71557,5.06703,5.38917,6.0638,6.68565,7.23768,6.95152,7.33504,7.64584,7.47171,7.30304,7.06969,6.8979,6.97729,6.79502,6.72037,6.61806,6.33756,6.17483,6.06009,5.93708,5.69725,5.55961,5.63232,5.61128,5.49963,5.43218,5.49514,5.53058,5.37625,5.21004,5.10841,5.0776,5.01636,5.26508,5.27294,5.00353,4.69793,4.91625,4.85955,5.01487,5.29589,5.75955,6.18692,6.53581,6.96023,7.60454,8.90674,9.84447,10.39452,10.70272,10.80023,10.73441,10.58326,10.28052,10.03997,9.88325,9.67568,10.10659,9.581,9.73027,9.22319,9.34268,8.61063,8.33139,8.1021,7.40801,8.15634,8.39283,7.68005,8.24268,7.56122,8.26746,7.96627
2013,Wamberal 132_11kV,24-Jul-12,MW,7.59628,8.60457,8.0302,7.3267,6.98495,6.92794,7.35528,6.82417,6.3409,5.7861,5.43867,5.05891,4.80925,4.47042,4.16348,4.19246,4.11535,4.11535,4.11535,4.20178,4.31198,4.53512,4.71574,5.06794,5.62623,6.26365,6.96646,7.65487,7.06675,7.46439,7.78762,7.9296,7.85832,7.46968,7.24594,6.81008,6.33547,5.93905,5.91739,5.77744,5.75418,5.8889,5.99824,5.9035,5.98478,5.94254,5.90342,5.6671,5.78973,6.07712,6.046,5.94348,5.92751,5.8574,5.62669,5.50346,5.47913,5.41755,5.5799,5.72488,5.74929,5.97266,6.22138,6.50783,6.92585,7.18352,7.55722,8.01082,8.61923,9.3247,10.16861,10.70418,10.91272,11.01874,10.98871,10.76119,10.5305,10.19301,10.02208,9.72281,10.18347,9.88719,10.04495,9.4121,9.56802,8.92326,8.44262,7.81457,7.57928,8.40618,8.59932,7.84809,8.32822,7.86312,8.53193,7.87799
2013,Wamberal 132_11kV,25-Jul-12,MW,7.55087,8.60897,8.02357,7.5391,7.0999,6.92574,7.46391,6.97315,6.39474,5.90793,5.55095,5.25671,4.89533,4.51048,4.39828,4.39828,4.34798,4.32786,4.19252,4.1996,4.45727,4.61491,4.89884,5.19449,5.86189,6.59808,7.31521,7.73086,7.35348,7.86958,8.09141,7.98236,7.68631,7.28149,7.13153,6.67387,6.26268,6.03619,5.63232,5.38085,5.36065,5.11624,5.11847,5.05703,4.84497,4.83657,4.62923,4.5006,4.49762,4.42809,4.34641,4.31386,4.17397,4.11535,4.11535,4.12644,4.14107,4.14107,4.04199,4.05225,4.13859,4.191,4.35221,4.77941,4.95911,5.32184,5.79304,6.31772,6.98361,8.12105,9.0474,9.64827,10.02226,10.3434,10.20133,10.17875,9.99642,9.79477,9.55782,9.26289,9.79437,9.34888,9.57394,9.08081,9.19115,8.65933,8.20093,7.71123,7.48114,8.22302,8.41227,7.74261,8.2754,7.69011,8.40315,7.79173
2013,Wamberal 132_11kV,26-Jul-12,MW,7.46251,8.41667,7.96629,7.20312,6.70745,6.55773,7.09332,6.59337,6.25534,5.78436,5.35999,5.01467,4.75266,4.39631,4.26133,4.24396,4.24396,4.24396,4.24396,4.24396,4.50148,4.52689,4.75415,5.15156,5.62226,6.30289,7.31372,7.78419,7.05103,7.53481,7.71732,7.71471,7.61735,7.24899,7.01482,6.88976,6.70128,6.48754,6.46619,6.34676,6.01284,5.70536,5.48336,5.29623,5.04777,5.01796,4.90024,5.10309,5.01947,5.0582,4.94768,4.87286,4.98421,5.0764,5.2936,5.40089,5.28863,5.42529,5.47488,5.46556,5.39934,5.50428,5.61183,5.718,5.65287,5.84349,6.14797,6.55364,7.2864,8.20153,9.09887,9.83598,10.15463,10.25192,10.19093,10.10613,10.15475,9.87922,9.68291,9.55613,10.21779,9.61629,9.74104,9.28212,9.46411,8.86507,8.64278,7.94777,7.82394,8.67839,8.88722,7.99476,8.53138,7.9272,8.5569,7.98779
2013,Wamberal 132_11kV,27-Jul-12,MW,7.71503,8.69545,8.1931,7.52915,7.11307,6.79553,7.3658,6.85023,6.30549,5.84734,5.46004,5.12533,4.86941,4.57833,4.44458,4.22012,4.32112,4.16637,4.19403,4.24396,4.45021,4.71105,4.88398,5.07091,5.61769,6.35828,7.05729,7.63172,7.37734,7.91948,7.93017,7.69037,7.47405,7.23339,6.8831,6.67327,6.31481,5.98612,5.85203,5.65192,5.54387,5.52726,5.24899,4.96877,4.81402,4.65541,4.63983,4.43792,4.37691,4.31718,4.26968,4.30963,4.30234,4.28665,4.21389,4.19729,4.13416,4.17471,4.15456,4.28357,4.34527,4.48488,4.53203,4.7454,5.20889,5.66273,6.11387,6.614,7.14294,8.23839,9.11725,9.82229,10.30802,10.4137,10.45703,10.29467,10.25329,10.16672,9.95847,9.70649,10.29273,9.92726,10.03143,9.46308,9.72921,9.0536,8.60149,8.2566,8.23871,9.15169,9.31381,8.61243,9.02488,8.53556,9.16741,8.55396
2013,Wamberal 132_11kV,28-Jul-12,MW,8.09604,9.05852,8.48706,7.92125,7.46662,7.29215,7.74635,7.33344,6.67613,6.12887,5.7304,5.26834,5.00244,4.79127,4.63972,4.45087,4.26491,4.28717,4.1972,4.19743,4.32384,4.55261,4.85254,5.0804,5.28857,5.57908,5.89096,6.03917,6.11759,6.57633,6.84706,7.09215,7.37923,7.36188,7.37971,7.2229,7.10464,6.94714,6.53144,6.42852,6.48988,6.41298,6.18872,5.92334,5.57216,5.44095,5.2708,5.10595,4.87395,4.85029,4.80353,4.70393,4.57427,4.53943,4.51517,4.48988,4.42183,4.52132,4.56304,4.58856,4.67087,4.8654,5.01536,5.31664,5.69073,6.1345,6.70162,7.27434,7.75061,8.54544,9.41115,10.02997,10.25534,10.2891,9.99834,9.80308,9.53953,9.30361,9.11974,9.02025,9.43362,8.97999,9.31181,8.88167,9.44605,8.78088,8.46368,7.97344,7.89925,8.89553,9.21153,8.56028,9.21833,8.64664,9.41873,8.80583
2013,Wamberal 132_11kV,29-Jul-12,MW,8.42473,9.37366,8.72678,8.00862,7.68416,7.46971,7.89473,7.38214,6.81788,6.3283,5.96852,5.32604,5.13793,4.8951,4.65549,4.54152,4.2954,4.2954,4.2954,4.2954,4.38251,4.2954,4.49751,4.50117,4.68001,4.83554,5.11058,5.43495,5.36065,5.63586,6.06969,6.58579,6.87438,7.02954,6.96609,7.00379,6.75815,6.76295,6.57256,6.50614,6.24353,6.11844,6.04934,5.75906,5.51003,5.29263,5.03845,4.94934,4.95666,5.09532,5.08743,5.23556,5.25839,5.27394,5.53721,5.33213,5.50288,5.43238,5.47925,5.52109,5.50763,5.74863,5.92954,6.18958,6.80362,7.46931,7.83666,8.32279,8.79785,9.55079,10.49861,10.96739,10.95381,11.12511,10.9707,10.70435,10.45723,10.18387,10.0232,9.77513,10.34348,9.83546,9.84192,9.31502,9.66796,8.89088,8.34339,7.77402,7.64158,8.36137,8.50772,7.81048,8.45816,7.94909,8.68397,8.19835
2013,Wamberal 132_11kV,30-Jul-12,MW,7.83357,8.85767,8.36131,7.74544,7.29663,7.05674,7.58082,7.16929,6.64884,6.11784,5.60019,5.35647,5.09652,4.64309,4.50117,4.31963,4.2954,4.26025,4.31609,4.37256,4.5843,4.96237,5.05868,5.39408,5.95889,6.84326,7.70706,8.35625,7.81094,8.44219,8.44573,8.40961,8.27186,8.01434,7.75835,7.41532,7.15926,6.94977,6.56099,6.30786,6.07289,5.98581,5.87532,6.0129,5.86712,5.91959,5.77341,5.76149,5.62231,5.61677,5.58119,5.47399,5.35385,5.1826,5.13948,5.09778,4.87361,4.99481,4.86881,4.90287,4.95657,5.23213,5.58628,5.826,6.23485,6.77479,7.35416,7.83972,8.6579,9.87799,10.90157,11.65648,12.05721,12.23123,12.06844,11.85173,11.56188,11.16901,10.92586,10.65542,11.05049,10.41273,10.63616,10.14715,10.27589,9.41487,8.91968,8.34619,8.05389,8.88945,9.02551,8.28258,8.7206,8.15571,8.77079,8.29784
2013,Wamberal 132_11kV,31-Jul-12,MW,7.83312,8.81414,8.22973,7.68228,7.2117,7.18775,7.74338,7.2333,6.74398,6.27597,5.76892,5.37202,5.14236,4.82125,4.69299,4.43806,4.2954,4.35782,4.47545,4.52414,4.67916,4.95283,5.06577,5.57116,6.04142,6.78653,7.63638,8.55699,8.07435,8.53916,8.6695,8.69574,8.37431,8.00065,7.96286,7.92077,7.67205,7.15683,6.75609,6.50932,6.53361,6.27934,6.24928,5.92076,5.63117,5.46985,5.65187,5.36511,5.3535,5.59279,5.56816,5.53412,5.73443,5.68222,5.35284,5.41469,5.53575,5.27817,5.37374,5.26771,5.1201,5.47833,5.58671,5.71385,6.28849,6.94129,7.36534,7.86853,8.75521,9.68211,10.71512,11.49224,11.8549,11.90723,11.91629,11.74693,11.50007,11.28898,10.99319,10.75607,11.21419,10.76788,10.80606,10.35286,10.59066,9.73584,9.10176,8.43847,8.20327,8.88102,8.96661,8.16643,8.82766,8.2476,8.79137,8.2694
2013,Wamberal 132_11kV,1-Aug-12,MW,7.92314,8.93034,8.45476,7.77887,7.26748,7.10278,7.54307,7.09613,6.62377,6.3,5.79465,5.33898,5.20363,4.89295,4.57387,4.5811,4.47545,4.47545,4.52312,4.62977,4.65812,5.02979,5.37182,5.6086,6.25839,7.07932,7.93166,8.56088,8.10167,8.61469,8.77816,8.65184,8.59594,8.27,7.88504,7.53873,7.20661,6.84949,6.52906,6.23273,5.96246,5.79319,5.60142,5.3499,5.23667,4.98309,4.9474,5.59991,4.26248,4.30072,4.20463,4.23253,4.19109,4.2954,4.35919,4.3034,4.22947,4.2285,4.37016,4.31523,4.38065,4.46622,4.57296,4.89978,5.3605,5.79693,6.24416,6.87272,7.82983,10.17361,10.17684,10.97493,11.51733,11.77588,11.6087,11.4989,11.47518,11.17538,10.82058,10.66051,11.23966,10.70712,10.87962,10.33276,10.64673,9.98373,9.3079,8.60978,8.40221,8.99073,9.22199,8.40058,8.84338,8.29101,9.04349,8.43985
2013,Wamberal 132_11kV,2-Aug-12,MW,7.96404,8.91457,8.39955,7.82191,7.36328,7.28029,7.85186,7.28417,6.71603,6.29786,5.89821,5.48254,5.13162,4.87475,4.60839,4.47762,4.4591,4.52552,4.57319,4.75015,4.83382,5.13002,5.51572,5.89867,6.36308,7.17132,8.20919,8.94,8.36897,8.75481,8.80634,8.62558,8.36174,8.01945,7.68033,7.27629,7.01622,6.68562,6.26448,6.01973,5.85255,5.70205,5.43758,5.10198,4.90767,4.84911,4.83188,4.61277,4.6176,4.58862,4.52846,4.48182,4.37874,4.24556,4.26522,4.27465,4.27211,4.22812,4.26182,4.20109,4.52626,4.58556,4.76358,5.05688,5.31263,5.82805,6.36462,6.81094,7.39186,8.4203,9.58097,10.42716,10.7932,11.01065,11.06035,11.03863,11.02194,10.75559,10.75799,10.52121,11.023,10.52624,10.62561,9.9731,10.2616,9.71109,9.14614,8.47746,8.34119,9.10179,9.30138,8.39698,8.82812,8.47831,9.07178,8.50035
